Year,Is_Forecast,State,Region,Tier,Market_Tier,State_Population,State_Demand,State_Demand_M,State_Revenue,State_Revenue_Cr,State_Patients,State_Prevalence,State_Diagnosis_Rate,State_Treatment_Rate,State_Healthcare_Score,State_Hospitals,State_Priority_Score,Treatment_Gap_M,Opportunity_Cr
2020.0,0.0,Assam,Northeast,Rural,Tier-4 (Emerging),33114907.783344414,42888603.66227182,42.88860366227182,684978437.7654264,68.49784377654264,117503.02373225155,0.091,0.4205512152777778,0.5237926793981482,0.0351707175925925,183.0,15.870688596434556,1.5837015393691563,693.6612742436905
2020.0,0.0,Haryana,North,Mixed,Tier-4 (Emerging),27595756.486120343,41239041.98295367,41.239041982953665,658633113.235987,65.8633113235987,112983.67666562648,0.105,0.6601371527777778,0.7234476273148148,0.8337905092592593,1669.0,33.84986007010441,1.020296695114452,446.88995246013
2020.0,0.0,Jharkhand,East,Rural,Tier-4 (Emerging),35874483.43195645,33698188.591785,33.698188591785,538197343.9585494,53.81973439585494,92323.80436105479,0.066,0.4545486111111111,0.5521238425925926,0.1484953703703704,478.0,15.139472088583814,1.1953665832594764,523.5705634676506
2020.0,0.0,Chhattisgarh,Central,Rural,Tier-4 (Emerging),27595756.486120343,23957919.62819213,23.95791962819213,382634475.30852574,38.263447530852574,65638.13596764968,0.061,0.4667621527777778,0.5623017939814815,0.1892071759259259,445.0,12.503386550951324,0.8368115271663487,366.5234488988607
2020.0,0.0,Uttarakhand,North,Mixed,Tier-5 (Small),11038302.594448138,12410987.872965103,12.410987872965103,198217203.6024494,19.82172036024494,34002.70650127425,0.079,0.5504947916666667,0.6320789930555556,0.4683159722222222,390.0,14.142192710128484,0.3832452676502549,167.86142723081167
2020.0,0.0,Himachal Pradesh,North,Rural,Tier-5 (Small),6898939.121530086,8051432.006195717,8.051432006195716,128590274.48893079,12.859027448893078,22058.717825193744,0.082,0.702951388888889,0.7591261574074075,0.9765046296296298,485.0,22.993292088999933,0.17782734363456063,77.88837651193755
2020.0,0.0,Goa,West,Urban,Tier-5 (Small),1471773.6792597517,5529959.153523692,5.529959153523692,88319564.13678758,8.831956413678759,15150.573023352581,0.264,0.6452864583333334,0.7110720486111112,0.7842881944444445,84.0,17.96343892123403,0.14172195772491317,62.07421748351197
2020.0,0.0,Puducherry,South,Urban,Tier-5 (Small),1471773.6792597517,5509012.3385482235,5.5090123385482235,87985020.33323914,8.798502033323913,15093.184489173214,0.263,0.5356835937500001,0.619736328125,0.4189453125,47.0,10.477348359304504,0.1742830719141174,76.33598549838342
2020.0,0.0,Tripura,Northeast,Rural,Tier-5 (Small),3863405.908056848,5168626.59519686,5.1686265951968595,82548683.52557702,8.254868352557702,14160.62080875852,0.094,0.4427256944444445,0.5422714120370371,0.1090856481481481,41.0,4.034540628752206,0.18601079292668424,81.4727273018877
2020.0,0.0,Manipur,Northeast,Rural,Tier-5 (Small),2943547.3585195034,3560958.5458296505,3.5609585458296507,56872446.603234425,5.687244660323443,9756.050810492192,0.085,0.4245996093750001,0.5271663411458334,0.0486653645833333,19.0,2.2357054743582765,0.1308925292571869,57.330927814647865
2020.0,0.0,Chandigarh,North,Urban,Tier-5 (Small),1103830.2594448137,3220572.8024782864,3.2205728024782863,51436109.79557231,5.143610979557231,8823.487130077498,0.205,0.6334375000000001,0.7011979166666666,0.7447916666666667,60.0,16.2107790974374,0.08477594575976562,37.13186424277733
2020.0,0.0,Meghalaya,Northeast,Rural,Tier-5 (Small),3219504.923380707,3161659.8853597813,3.1616598853597813,50495205.34809233,5.049520534809234,8662.08187769803,0.069,0.4804166666666667,0.5736805555555555,0.2347222222222222,62.0,5.855243477697547,0.10846355850434028,47.50703862490104
2020.0,0.0,Nagaland,Northeast,Rural,Tier-5 (Small),2115674.663935893,2258328.489542701,2.2583284895427007,36068003.82006595,3.6068003820065955,6187.201341212879,0.075,0.4253079710144928,0.5277566425120773,0.0510265700483091,14.0,1.8214774555411104,0.08294409852600391,36.32951515438972
2020.0,0.0,Mizoram,Northeast,Rural,Tier-5 (Small),1195816.1143985481,1582793.7065838408,1.5827937065838407,25278966.15562883,2.527896615562883,4336.421113928331,0.093,0.7100000000000001,0.765,1.0,86.0,20.684493104728272,0.03424456229999999,14.999118287399996
2020.0,0.0,Arunachal Pradesh,Northeast,Rural,Tier-5 (Small),1471773.6792597517,1508170.678233734,1.508170678233734,24087153.85548752,2.408715385548752,4131.97446091434,0.072,0.4260807291666667,0.528400607638889,0.0536024305555555,10.0,1.6071924423969832,0.055343506632096355,24.2404559048582
2020.0,0.0,Sikkim,Northeast,Rural,Tier-5 (Small),643900.9846761414,1310485.1119027499,1.3104851119027499,20929896.709499136,2.0929896709499136,3590.3701695965747,0.143,0.41,0.515,0.0,2.0,0.4605232547748404,0.048957608699999995,21.4434326106
2021.0,0.0,Maharashtra,West,Mixed,Tier-3 (Mid),117027991.39473045,207914837.35435203,207.91483735435202,3416928186.031134,341.69281860311344,569629.6913817863,0.118,0.5772771990740742,0.6543976658950618,0.557590663580247,4807.0,87.47099874188623,5.735826282487743,2512.291911729631
2021.0,0.0,West Bengal,East,Mixed,Tier-3 (Mid),91950564.66728821,189665653.68826178,189.66565368826178,3117016208.4436555,311.70162084436555,519631.9279130459,0.137,0.4521843434343435,0.5501536195286195,0.1406144781144781,1164.0,66.84133675648208,6.317130968899253,2766.9033643778725
2021.0,0.0,Tamil Nadu,South,Mixed,Tier-3 (Mid),72445899.43483314,162522614.99410003,162.52261499410002,2670940232.5836587,267.0940232583659,445267.43834000005,0.149,0.5422309027777779,0.6251924189814815,0.4407696759259259,2399.0,67.03248126437484,4.762937769385496,2086.166742990847
2021.0,0.0,Uttar Pradesh,North,Rural,Tier-3 (Mid),222910459.79948658,161096242.01789987,161.09624201789987,2647498836.6342926,264.7498836634293,441359.56717232836,0.048,0.4588233506944445,0.5556861255787038,0.1627445023148148,3158.0,57.86714121698451,5.321361053434642,2330.756141404373
2021.0,0.0,Kerala,South,Urban,Tier-3 (Mid),33436568.969922986,128373567.85801394,128.37356785801396,2109725635.442952,210.97256354429518,351708.40509044915,0.255,0.5136313657407408,0.6013594714506173,0.3454378858024691,890.0,52.009646869954,3.933595173780457,1722.91468611584
2021.0,0.0,Bihar,East,Rural,Tier-4 (Emerging),120743165.7247219,112711433.21738482,112.71143321738481,1852329915.214618,185.2329915214618,308798.44717091724,0.062,0.4343385416666667,0.5352821180555556,0.0811284722222222,1039.0,39.25344053749386,3.835382709550229,1679.8976267830003
2021.0,0.0,Karnataka,South,Mixed,Tier-3 (Mid),63157963.60985453,109355261.50867856,109.35526150867855,1797173689.4514034,179.71736894514035,299603.4561881604,0.115,0.5516099877450981,0.633008323120915,0.4720332924836601,2226.0,48.86700994464744,3.1554661681489002,1382.0941816492184
2021.0,0.0,Gujarat,West,Mixed,Tier-3 (Mid),66873137.93984597,99678299.74857554,99.67829974857554,1638139905.1674685,163.81399051674686,273091.23218787817,0.099,0.6470638020833335,0.7125531684027778,0.7902126736111112,3807.0,54.29064101942651,2.381737341599029,1043.2009556203743
2021.0,0.0,Andhra Pradesh,South,Mixed,Tier-4 (Emerging),49226059.87238662,89679704.86638819,89.67970486638819,1473820315.914559,147.3820315914559,245697.82155174844,0.121,0.5198663522012579,0.6065552935010482,0.3662211740041928,1380.0,38.963381603502974,2.7222981934838946,1192.366608745946
2021.0,0.0,Rajasthan,North,Rural,Tier-4 (Emerging),76161073.76482458,77975056.03227516,77.97505603227515,1281462978.5653489,128.1462978565349,213630.290499384,0.068,0.4663382876016261,0.561948573001355,0.18779429200542,1209.0,30.31618919874966,2.5511535794519737,1117.4052677999643
2021.0,0.0,Madhya Pradesh,Central,Rural,Tier-4 (Emerging),80805041.67731388,69346897.93114284,69.34689793114283,1139665514.8324182,113.96655148324182,189991.5011812132,0.057,0.4454340277777778,0.5445283564814815,0.1181134259259259,899.0,25.6744560197042,2.328836134982521,1020.0302271223442
2021.0,0.0,Telangana,South,Mixed,Tier-4 (Emerging),36222949.71741657,61627703.001118466,61.62770300111847,1012806195.577025,101.28061955770251,168843.0219208725,0.113,0.5392534722222223,0.6227112268518519,0.4308449074074074,1175.0,30.647444026542694,1.814822437720899,794.8922277217538
2021.0,0.0,Punjab,North,Mixed,Tier-4 (Emerging),28792601.057433683,56789222.12106696,56.789222121066956,933289303.4350575,93.32893034350575,155586.90992073138,0.131,0.5800789650537636,0.6567324708781362,0.5669298835125449,1201.0,32.22555894507172,1.5586396216876537,682.6841542991922
2021.0,0.0,Delhi,North,Urban,Tier-4 (Emerging),19504665.232455075,52566039.3876116,52.566039387611596,863884386.016346,86.3884386016346,144016.54626742902,0.179,0.5322135416666667,0.6168446180555556,0.4073784722222222,601.5,26.848598197312747,1.5654667629441257,685.674442169527
2021.0,0.0,Odisha,East,Rural,Tier-4 (Emerging),43653298.37739945,49951022.26457798,49.95102226457798,820908493.4425081,82.09084934425081,136852.11579336433,0.076,0.4688630319148937,0.5640525265957447,0.1962101063829787,718.0,20.96625809251514,1.628948825035655,713.4795853656169
2021.0,0.0,Assam,Northeast,Rural,Tier-4 (Emerging),33436568.969922986,45811743.823840275,45.811743823840274,752882481.667877,75.2882481667877,125511.62691463088,0.091,0.4205512152777778,0.5237926793981482,0.0351707175925925,183.0,15.870688596434556,1.5837015393691563,693.6612742436905
2021.0,0.0,Haryana,North,Mixed,Tier-4 (Emerging),27863807.474935822,44049753.676769495,44.0497536767695,723925463.1421894,72.39254631421893,120684.25664868353,0.105,0.6601371527777778,0.7234476273148148,0.8337905092592593,1669.0,33.84986007010441,1.020296695114452,446.88995246013
2021.0,0.0,Jharkhand,East,Rural,Tier-4 (Emerging),36222949.71741657,35994941.57587451,35.994941575874506,591550521.3104748,59.155052131047476,98616.27829006713,0.066,0.4545486111111111,0.5521238425925926,0.1484953703703704,478.0,15.139472088583814,1.1953665832594764,523.5705634676506
2021.0,0.0,Chhattisgarh,Central,Rural,Tier-4 (Emerging),27863807.474935822,25590809.278885137,25.590809278885136,420566221.44451004,42.056622144451005,70111.80624352091,0.061,0.4667621527777778,0.5623017939814815,0.1892071759259259,445.0,12.503386550951324,0.8368115271663487,366.5234488988607
2021.0,0.0,Uttarakhand,North,Mixed,Tier-5 (Small),11145522.98997433,13256878.249389676,13.256878249389676,217867091.764697,21.7867091764697,36320.21438188952,0.079,0.5504947916666667,0.6320789930555556,0.4683159722222222,390.0,14.142192710128484,0.3832452676502549,167.86142723081167
2021.0,0.0,Himachal Pradesh,North,Rural,Tier-5 (Small),6965951.868733956,8600190.003559759,8.600190003559758,141337828.518237,14.1337828518237,23562.164393314408,0.082,0.702951388888889,0.7591261574074075,0.9765046296296298,485.0,22.993292088999933,0.17782734363456063,77.88837651193755
2021.0,0.0,Goa,West,Urban,Tier-5 (Small),1486069.7319965772,5906862.207322995,5.9068622073229955,97074957.3432574,9.70749573432574,16183.18412965204,0.264,0.6452864583333334,0.7110720486111112,0.7842881944444445,84.0,17.96343892123403,0.14172195772491317,62.07421748351197
2021.0,0.0,Puducherry,South,Urban,Tier-5 (Small),1486069.7319965772,5884487.729264954,5.884487729264954,96707249.17150263,9.670724917150263,16121.884189766995,0.263,0.5356835937500001,0.619736328125,0.4189453125,47.0,10.477348359304504,0.1742830719141174,76.33598549838342
2021.0,0.0,Tripura,Northeast,Rural,Tier-5 (Small),3900933.046491015,5520902.460821777,5.520902460821777,90731991.38048774,9.073199138048775,15125.760166635004,0.094,0.4427256944444445,0.5422714120370371,0.1090856481481481,41.0,4.034540628752206,0.18601079292668424,81.4727273018877
2021.0,0.0,Manipur,Northeast,Rural,Tier-5 (Small),2972139.4639931545,3803661.2698670803,3.80366126986708,62510389.19830969,6.251038919830969,10420.989780457754,0.085,0.4245996093750001,0.5271663411458334,0.0486653645833333,19.0,2.2357054743582765,0.1308925292571869,57.330927814647865
2021.0,0.0,Chandigarh,North,Urban,Tier-5 (Small),1114552.298997433,3440076.0014239037,3.4400760014239036,56535131.407294795,5.65351314072948,9424.865757325762,0.205,0.6334375000000001,0.7011979166666666,0.7447916666666667,60.0,16.2107790974374,0.08477594575976562,37.13186424277733
2021.0,0.0,Meghalaya,Northeast,Rural,Tier-5 (Small),3250777.5387425125,3377147.7818856617,3.3771477818856614,55500952.174234524,5.550095217423452,9252.459676399072,0.069,0.4804166666666667,0.5736805555555555,0.2347222222222222,62.0,5.855243477697547,0.10846355850434028,47.50703862490104
2021.0,0.0,Nagaland,Northeast,Rural,Tier-5 (Small),2136225.2397450795,2412248.4156326153,2.4122484156326154,39643537.26731037,3.964353726731037,6608.89976885648,0.075,0.4253079710144928,0.5277566425120773,0.0510265700483091,14.0,1.8214774555411104,0.08294409852600391,36.32951515438972
2021.0,0.0,Mizoram,Northeast,Rural,Tier-5 (Small),1207431.657247219,1690671.498260772,1.690671498260772,27784948.728219267,2.7784948728219265,4631.976707563758,0.093,0.7100000000000001,0.765,1.0,86.0,20.684493104728272,0.03424456229999999,14.999118287399996
2021.0,0.0,Arunachal Pradesh,Northeast,Rural,Tier-5 (Small),1486069.7319965772,1610962.4201789987,1.6109624201789987,26474988.36634293,2.6474988366342926,4413.595671723284,0.072,0.4260807291666667,0.528400607638889,0.0536024305555555,10.0,1.6071924423969832,0.055343506632096355,24.2404559048582
2021.0,0.0,Sikkim,Northeast,Rural,Tier-5 (Small),650155.5077485025,1399803.2835062305,1.3998032835062304,23004742.49540735,2.300474249540735,3835.077489058165,0.143,0.41,0.515,0.0,2.0,0.4605232547748404,0.048957608699999995,21.4434326106
2022.0,0.0,Maharashtra,West,Mixed,Tier-3 (Mid),118216808.34332992,368214014.05757177,368.2140140575718,6226816344.853352,622.6816344853352,1008805.51796595,0.118,0.5772771990740742,0.6543976658950618,0.557590663580247,4807.0,87.47099874188623,5.735826282487743,2512.291911729631
2022.0,0.0,West Bengal,East,Mixed,Tier-3 (Mid),92884635.12690209,335894987.39997613,335.8949873999761,5680273747.99879,568.027374799879,920260.2394519894,0.137,0.4521843434343435,0.5501536195286195,0.1406144781144781,1164.0,66.84133675648208,6.317130968899253,2766.9033643778725
2022.0,0.0,Tamil Nadu,South,Mixed,Tier-3 (Mid),73181833.7363471,287825078.7851156,287.8250787851156,4867370161.41281,486.73701614128106,788561.8596852482,0.149,0.5422309027777779,0.6251924189814815,0.4407696759259259,2399.0,67.03248126437484,4.762937769385496,2086.166742990847
2022.0,0.0,Uttar Pradesh,North,Rural,Tier-3 (Mid),225174873.03491414,285298993.94291276,285.2989939429128,4824651889.474751,482.46518894747516,781641.0792956513,0.048,0.4588233506944445,0.5556861255787038,0.1627445023148148,3158.0,57.86714121698451,5.321361053434642,2330.756141404373
2022.0,0.0,Kerala,South,Urban,Tier-3 (Mid),33776230.95523712,227347635.79825857,227.34763579825858,3844644474.425193,384.46444744251926,622870.2350637221,0.255,0.5136313657407408,0.6013594714506173,0.3454378858024691,890.0,52.009646869954,3.933595173780457,1722.91468611584
2022.0,0.0,Bihar,East,Rural,Tier-4 (Emerging),121969722.89391182,199610233.6093643,199.61023360936431,3375581096.2818146,337.55810962818146,546877.3523544228,0.062,0.4343385416666667,0.5352821180555556,0.0811284722222222,1039.0,39.25344053749386,3.835382709550229,1679.8976267830003
2022.0,0.0,Karnataka,South,Mixed,Tier-3 (Mid),63799547.35989234,193666504.56888694,193.66650456888695,3275067515.25109,327.506751525109,530593.16320243,0.115,0.5516099877450981,0.633008323120915,0.4720332924836601,2226.0,48.86700994464744,3.1554661681489002,1382.0941816492184
2022.0,0.0,Gujarat,West,Mixed,Tier-3 (Mid),67552461.91047424,176528752.50217724,176.52875250217724,2985253356.6125026,298.52533566125027,483640.4178141842,0.099,0.6470638020833335,0.7125531684027778,0.7902126736111112,3807.0,54.29064101942651,2.381737341599029,1043.2009556203743
2022.0,0.0,Andhra Pradesh,South,Mixed,Tier-4 (Emerging),49726117.795210205,158821393.0690885,158.8213930690885,2685806646.458471,268.5806646458471,435127.1042988726,0.121,0.5198663522012579,0.6065552935010482,0.3662211740041928,1380.0,38.963381603502974,2.7222981934838946,1192.366608745946
2022.0,0.0,Rajasthan,North,Rural,Tier-4 (Emerging),76934748.286929,138092638.04042375,138.09263804042376,2335265532.6138215,233.52655326138216,378335.994631298,0.068,0.4663382876016261,0.561948573001355,0.18779429200542,1209.0,30.31618919874966,2.5511535794519737,1117.4052677999643
2022.0,0.0,Madhya Pradesh,Central,Rural,Tier-4 (Emerging),81625891.47515638,122812301.29886322,122.81230129886322,2076861868.0473347,207.68618680473347,336472.0583530499,0.057,0.4454340277777778,0.5445283564814815,0.1181134259259259,899.0,25.6744560197042,2.328836134982521,1020.0302271223442
2022.0,0.0,Telangana,South,Mixed,Tier-4 (Emerging),36590916.86817355,109141724.50576532,109.14172450576532,1845680631.6766696,184.56806316766696,299018.42330346664,0.113,0.5392534722222223,0.6227112268518519,0.4308449074074074,1175.0,30.647444026542694,1.814822437720899,794.8922277217538
2022.0,0.0,Punjab,North,Mixed,Tier-4 (Emerging),29085087.767009743,100572848.47241047,100.57284847241047,1700773552.3573759,170.0773552357376,275542.05060934374,0.131,0.5800789650537636,0.6567324708781362,0.5669298835125449,1201.0,32.22555894507172,1.5586396216876537,682.6841542991922
2022.0,0.0,Delhi,North,Urban,Tier-4 (Emerging),19702801.390554987,93093656.09647648,93.09365609647648,1574293962.8937147,157.42939628937145,255051.11259308623,0.179,0.5322135416666667,0.6168446180555556,0.4073784722222222,601.5,26.848598197312747,1.5654667629441257,685.674442169527
2022.0,0.0,Odisha,East,Rural,Tier-4 (Emerging),44096745.96933735,88462500.55243787,88.46250055243787,1495977131.0072756,149.59771310072756,242363.01521215856,0.076,0.4688630319148937,0.5640525265957447,0.1962101063829787,718.0,20.96625809251514,1.628948825035655,713.4795853656169
2022.0,0.0,Assam,Northeast,Rural,Tier-4 (Emerging),33776230.95523712,81131901.40251581,81.13190140251581,1372010381.0693827,137.20103810693826,222279.18192470085,0.091,0.4205512152777778,0.5237926793981482,0.0351707175925925,183.0,15.870688596434556,1.5837015393691563,693.6612742436905
2022.0,0.0,Haryana,North,Mixed,Tier-4 (Emerging),28146859.129364267,78011443.6562652,78.0114436562652,1319240751.0282524,131.92407510282524,213729.98261990465,0.105,0.6601371527777778,0.7234476273148148,0.8337905092592593,1669.0,33.84986007010441,1.020296695114452,446.88995246013
2022.0,0.0,Jharkhand,East,Rural,Tier-4 (Emerging),36590916.86817355,63746493.959119566,63.74649395911957,1078008156.554515,107.80081565545149,174647.92865512212,0.066,0.4545486111111111,0.5521238425925926,0.1484953703703704,478.0,15.139472088583814,1.1953665832594764,523.5705634676506
2022.0,0.0,Chhattisgarh,Central,Rural,Tier-4 (Emerging),28146859.129364267,45320933.93363979,45.320933933639786,766416055.3592706,76.64160553592706,124166.94228394462,0.061,0.4667621527777778,0.5623017939814815,0.1892071759259259,445.0,12.503386550951324,0.8368115271663487,366.5234488988607
2022.0,0.0,Uttarakhand,North,Mixed,Tier-5 (Small),11258743.651745707,23477729.709885526,23.477729709885526,397028645.07135975,39.70286450713598,64322.547150371305,0.079,0.5504947916666667,0.6320789930555556,0.4683159722222222,390.0,14.142192710128484,0.3832452676502549,167.86142723081167
2022.0,0.0,Himachal Pradesh,North,Rural,Tier-5 (Small),7036714.782341067,15230805.666223207,15.230805666223208,257566051.39123026,25.756605139123025,41728.23470198139,0.082,0.702951388888889,0.7591261574074075,0.9765046296296298,485.0,22.993292088999933,0.17782734363456063,77.88837651193755
2022.0,0.0,Goa,West,Urban,Tier-5 (Small),1501165.8202327609,10460963.111240134,10.460963111240133,176903902.61407423,17.690390261407423,28660.172907507218,0.264,0.6452864583333334,0.7110720486111112,0.7842881944444445,84.0,17.96343892123403,0.14172195772491317,62.07421748351197
2022.0,0.0,Puducherry,South,Urban,Tier-5 (Small),1501165.8202327609,10421338.250970285,10.421338250970285,176233812.07386944,17.623381207386945,28551.611646493933,0.263,0.5356835937500001,0.619736328125,0.4189453125,47.0,10.477348359304504,0.1742830719141174,76.33598549838342
2022.0,0.0,Tripura,Northeast,Rural,Tier-5 (Small),3940560.2781109973,9777434.27158524,9.77743427158524,165344840.795541,16.534484079554097,26787.491155028052,0.094,0.4427256944444445,0.5422714120370371,0.1090856481481481,41.0,4.034540628752206,0.18601079292668424,81.4727273018877
2022.0,0.0,Manipur,Northeast,Rural,Tier-5 (Small),3002331.6404655217,6736226.245874329,6.736226245874328,113915391.83482054,11.391539183482054,18455.414372258434,0.085,0.4245996093750001,0.5271663411458334,0.0486653645833333,19.0,2.2357054743582765,0.1308925292571869,57.330927814647865
2022.0,0.0,Chandigarh,North,Urban,Tier-5 (Small),1125874.3651745708,6092322.266489282,6.092322266489282,103026420.5564921,10.30264205564921,16691.293880792557,0.205,0.6334375000000001,0.7011979166666666,0.7447916666666667,60.0,16.2107790974374,0.08477594575976562,37.13186424277733
2022.0,0.0,Meghalaya,Northeast,Rural,Tier-5 (Small),3283800.2317591645,5980877.346980332,5.980877346980332,101141790.91216603,10.114179091216602,16385.965334192693,0.069,0.4804166666666667,0.5736805555555555,0.2347222222222222,62.0,5.855243477697547,0.10846355850434028,47.50703862490104
2022.0,0.0,Nagaland,Northeast,Rural,Tier-5 (Small),2157925.866584594,4272055.247843094,4.272055247843094,72244136.36583288,7.224413636583288,11704.260952994779,0.075,0.4253079710144928,0.5277566425120773,0.0510265700483091,14.0,1.8214774555411104,0.08294409852600391,36.32951515438972
2022.0,0.0,Mizoram,Northeast,Rural,Tier-5 (Small),1219697.2289391183,2994153.504140464,2.9941535041404643,50633716.44422721,5.0633716444227215,8203.16028531634,0.093,0.7100000000000001,0.765,1.0,86.0,20.684493104728272,0.03424456229999999,14.999118287399996
2022.0,0.0,Arunachal Pradesh,Northeast,Rural,Tier-5 (Small),1501165.8202327609,2852989.9394291276,2.852989939429128,48246518.89474752,4.824651889474752,7816.410792956513,0.072,0.4260807291666667,0.528400607638889,0.0536024305555555,10.0,1.6071924423969832,0.055343506632096355,24.2404559048582
2022.0,0.0,Sikkim,Northeast,Rural,Tier-5 (Small),656760.0463518329,2479030.3206324275,2.4790303206324276,41922539.42156447,4.192253942156447,6791.863892143637,0.143,0.41,0.515,0.0,2.0,0.4605232547748404,0.048957608699999995,21.4434326106
2023.0,0.0,Maharashtra,West,Mixed,Tier-3 (Mid),119985891.64586563,422776168.6717412,422.7761686717412,7356845179.81931,735.684517981931,1158290.8730732636,0.118,0.5772771990740742,0.6543976658950618,0.557590663580247,4807.0,87.47099874188623,5.735826282487743,2512.291911729631
2023.0,0.0,West Bengal,East,Mixed,Tier-3 (Mid),94274629.150323,385668090.91302294,385.6680909130229,6711117243.333959,671.1117243333958,1056624.9066110218,0.137,0.4521843434343435,0.5501536195286195,0.1406144781144781,1164.0,66.84133675648208,6.317130968899253,2766.9033643778725
2023.0,0.0,Tamil Nadu,South,Mixed,Tier-3 (Mid),74276980.54267873,330475156.8672973,330.4751568672973,5750689714.814368,575.0689714814368,905411.3886775268,0.149,0.5422309027777779,0.6251924189814815,0.4407696759259259,2399.0,67.03248126437484,4.762937769385496,2086.166742990847
2023.0,0.0,Uttar Pradesh,North,Rural,Tier-3 (Mid),228544555.51593456,327574755.3873055,327.5747553873055,5700219025.525858,570.0219025525857,897465.0832528918,0.048,0.4588233506944445,0.5556861255787038,0.1627445023148148,3158.0,57.86714121698451,5.321361053434642,2330.756141404373
2023.0,0.0,Kerala,South,Urban,Tier-3 (Mid),34281683.32739018,261036133.19925907,261.0361331992591,4542362035.965918,454.23620359659174,715167.4882171481,0.255,0.5136313657407408,0.6013594714506173,0.3454378858024691,890.0,52.009646869954,3.933595173780457,1722.91468611584
2023.0,0.0,Bihar,East,Rural,Tier-4 (Emerging),123794967.57113121,229188587.53660437,229.1885875366044,3988174075.150904,398.8174075150904,627913.9384564504,0.062,0.4343385416666667,0.5352821180555556,0.0811284722222222,1039.0,39.25344053749386,3.835382709550229,1679.8976267830003
2023.0,0.0,Karnataka,South,Mixed,Tier-3 (Mid),64754290.729514785,222364113.46603552,222.36411346603552,3869419512.1191154,386.94195121191154,609216.749222015,0.115,0.5516099877450981,0.633008323120915,0.4720332924836601,2226.0,48.86700994464744,3.1554661681489002,1382.0941816492184
2023.0,0.0,Gujarat,West,Mixed,Tier-3 (Mid),68563366.65478036,202686879.89589527,202.68687989589526,3527010522.0441246,352.70105220441246,555306.5202627268,0.099,0.6470638020833335,0.7125531684027778,0.7902126736111112,3807.0,54.29064101942651,2.381737341599029,1043.2009556203743
2023.0,0.0,Andhra Pradesh,South,Mixed,Tier-4 (Emerging),50470256.00976888,182355634.22732556,182.35563422732557,3173220886.3452544,317.3220886345254,499604.4773351385,0.121,0.5198663522012579,0.6065552935010482,0.3662211740041928,1380.0,38.963381603502974,2.7222981934838946,1192.366608745946
2023.0,0.0,Rajasthan,North,Rural,Tier-4 (Emerging),78086056.46794431,158555280.90621665,158.55528090621664,2759064347.7718916,275.90643477718913,434398.0298800456,0.068,0.4663382876016261,0.561948573001355,0.18779429200542,1209.0,30.31618919874966,2.5511535794519737,1117.4052677999643
2023.0,0.0,Madhya Pradesh,Central,Rural,Tier-4 (Emerging),82847401.37452628,141010695.48312917,141.01069548312918,2453766158.6443343,245.37661586443343,386330.6725565183,0.057,0.4454340277777778,0.5445283564814815,0.1181134259259259,899.0,25.6744560197042,2.328836134982521,1020.0302271223442
2023.0,0.0,Telangana,South,Mixed,Tier-4 (Emerging),37138490.271339364,125314405.12082079,125.3144051208208,2180630663.6712203,218.06306636712202,343327.1373173172,0.113,0.5392534722222223,0.6227112268518519,0.4308449074074074,1175.0,30.647444026542694,1.814822437720899,794.8922277217538
2023.0,0.0,Punjab,North,Mixed,Tier-4 (Emerging),29520338.42080821,115475788.33575067,115.47578833575066,2009426168.633725,200.9426168633725,316372.0228376731,0.131,0.5800789650537636,0.6567324708781362,0.5669298835125449,1201.0,32.22555894507172,1.5586396216876537,682.6841542991922
2023.0,0.0,Delhi,North,Urban,Tier-4 (Emerging),19997648.60764427,106888325.13028485,106.88832513028484,1859993343.4853907,185.99933434853907,292844.72638434207,0.179,0.5322135416666667,0.6168446180555556,0.4073784722222222,601.5,26.848598197312747,1.5654667629441257,685.674442169527
2023.0,0.0,Odisha,East,Rural,Tier-4 (Emerging),44756642.12187052,101570922.4169666,101.5709224169666,1767463746.4564552,176.74637464564552,278276.49977251125,0.076,0.4688630319148937,0.5640525265957447,0.1962101063829787,718.0,20.96625809251514,1.628948825035655,713.4795853656169
2023.0,0.0,Assam,Northeast,Rural,Tier-4 (Emerging),34281683.32739018,93154071.06326501,93.15407106326501,1620999785.383916,162.09997853839158,255216.63305004113,0.091,0.4205512152777778,0.5237926793981482,0.0351707175925925,183.0,15.870688596434556,1.5837015393691563,693.6612742436905
2023.0,0.0,Haryana,North,Mixed,Tier-4 (Emerging),28568069.43949182,89571222.17621635,89.57122217621635,1558653639.7922268,155.86536397922268,245400.6087019626,0.105,0.6601371527777778,0.7234476273148148,0.8337905092592593,1669.0,33.84986007010441,1.020296695114452,446.88995246013
2023.0,0.0,Jharkhand,East,Rural,Tier-4 (Emerging),37138490.271339364,73192484.40685108,73.19248440685108,1273642688.515934,127.3642688515934,200527.354539318,0.066,0.4545486111111111,0.5521238425925926,0.1484953703703704,478.0,15.139472088583814,1.1953665832594764,523.5705634676506
2023.0,0.0,Chhattisgarh,Central,Rural,Tier-4 (Emerging),28568069.43949182,52036614.7880876,52.0366147880876,905503543.117389,90.5503543117389,142566.06791256875,0.061,0.4667621527777778,0.5623017939814815,0.1892071759259259,445.0,12.503386550951324,0.8368115271663487,366.5234488988607
